title	text
овощи	<p>овощи *ຜັກ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
чеснок	<p>чеснок *ຜັກທຽມ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
маниок	<p>маниок *ມັນຕົ້ນ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
баклажан	<p>баклажан *ໝາກເຂືອຫຳມ້າ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
гуава	<p>гуава *ໝາກສີດາ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
личи	<p>личи *ໝາກລິ້ນຈີ່ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
гранатовое дерево	<p>гранатовое_дерево *ໝາກພິລາ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
рамбутан	<p>рамбутан *ໝາກເງາະ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
саподилла	<p>саподилла *ໝາກລະມຸດ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
кокосовая пальма	<p>кокосовая_пальма *ໝາກພ້າວ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
папайя	<p>папайя *ໝາກຫຸ່ງ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
бобы	<p>бобы *ໝາກຖົ່ວ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
картофель	<p>картофель *ມັນຝະລັ່ງ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
томат	<p>томат *ໝາກເດັ່ນ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
рыбный соус	<p>рыбный_соус *ນໍ້າປາ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
नालिकेर	<p>नालिकेर *ໝາກພ້າວ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
virdura	<p>virdura *ຜັກ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
agghia	<p>agghia *ຜັກທຽມ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
milinciana	<p>milinciana *ໝາກເຂືອຫຳມ້າ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
pumadoru	<p>pumadoru *ໝາກເດັ່ນ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
cesnak kuchynský	<p>cesnak_kuchynský *ຜັກທຽມ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
cesnak cibuľový	<p>cesnak_cibuľový *ຜັກບົ່ວຫົວໃຫຍ່ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
ananás pestovaný	<p>ananás_pestovaný *ໝາກນັດ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
ľuľok zemiakový	<p>ľuľok_zemiakový *ມັນຝະລັ່ງ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
zelenjava	<p>zelenjava *ຜັກ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
bananovec	<p>bananovec *ໝາກກ້ວຍ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
česen	<p>česen *ຜັກທຽມ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
čebula	<p>čebula *ຜັກບົ່ວຫົວໃຫຍ່ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
vrtnica	<p>vrtnica *ດອກກຸຫຼາບ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
mangovec	<p>mangovec *ໝາກມ່ວງ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
avokadovec	<p>avokadovec *ໝາກອາໂວກາໂດ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
jajčevec	<p>jajčevec *ໝາກເຂືອຫຳມ້າ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
fižol	<p>fižol *ໝາກຖົ່ວ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
paradižnik	<p>paradižnik *ໝາກເດັ່ນ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
limona	<p>limona *ໝາກນາວ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
riž	<p>riž *ເຂົ້າ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
perimet	<p>perimet *ຜັກ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
hudhra	<p>hudhra *ຜັກທຽມ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
qepa	<p>qepa *ຜັກບົ່ວຫົວໃຫຍ່ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
patëllxhani	<p>patëllxhani *ໝາກເຂືອຫຳມ້າ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
patatja	<p>patatja *ມັນຝະລັ່ງ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
domatja	<p>domatja *ໝາກເດັ່ນ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
limoni	<p>limoni *ໝາກນາວ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
orizi	<p>orizi *ເຂົ້າ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
поврће	<p>поврће *ຜັກ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
банана	<p>банана *ໝາກກ້ວຍ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
бели лук	<p>бели_лук *ຜັກທຽມ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
црни лук	<p>црни_лук *ຜັກບົ່ວຫົວໃຫຍ່ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
ружа	<p>ружа *ດອກກຸຫຼາບ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
плави патлиџан	<p>плави_патлиџан *ໝາກເຂືອຫຳມ້າ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
кромпир	<p>кромпир *ມັນຝະລັ່ງ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
парадајз	<p>парадајз *ໝາກເດັ່ນ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
пиринач	<p>пиринач *ເຂົ້າ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
cau	<p>cau *ໝາກກ້ວຍ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
sampeu	<p>sampeu *ມັນຕົ້ນ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
alpuket	<p>alpuket *ໝາກອາໂວກາໂດ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
ganas	<p>ganas *ໝາກນັດ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
dalima	<p>dalima *ໝາກພິລາ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
kalapa	<p>kalapa *ໝາກພ້າວ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
grönsaker	<p>grönsaker *ຜັກ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
vitlök	<p>vitlök *ຜັກທຽມ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
granatäpple	<p>granatäpple *ໝາກພິລາ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
potatis	<p>potatis *ມັນຝະລັ່ງ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
fisksås	<p>fisksås *ນໍ້າປາ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
ndizi	<p>ndizi *ໝາກກ້ວຍ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
kiazi	<p>kiazi *ມັນຝະລັ່ງ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
limau	<p>limau *ໝາກນາວ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
mpunga	<p>mpunga *ເຂົ້າ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
காய்கறி	<p>காய்கறி *ຜັກ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
வாழை	<p>வாழை *ໝາກກ້ວຍ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
மாம்பழம்	<p>மாம்பழம் *ໝາກມ່ວງ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
கத்தரி	<p>கத்தரி *ໝາກເຂືອຫຳມ້າ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
தேங்காய்	<p>தேங்காய் *ໝາກພ້າວ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
பப்பாளி	<p>பப்பாளி *ໝາກຫຸ່ງ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
உருளைக் கிழங்கு	<p>உருளைக்_கிழங்கு *ມັນຝະລັ່ງ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
தக்காளி	<p>தக்காளி *ໝາກເດັ່ນ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
எலுமிச்சை	<p>எலுமிச்சை *ໝາກນາວ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
அரிசி	<p>அரிசி *ເຂົ້າ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
நெல்	<p>நெல் *ເຂົ້າ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
అరటి	<p>అరటి *ໝາກກ້ວຍ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
ఉల్లిపాయ	<p>ఉల్లిపాయ *ຜັກບົ່ວຫົວໃຫຍ່ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
గులాబి	<p>గులాబి *ດອກກຸຫຼາບ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
మామిడి	<p>మామిడి *ໝາກມ່ວງ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
వంకాయ	<p>వంకాయ *ໝາກເຂືອຫຳມ້າ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
అనాస	<p>అనాస *ໝາກນັດ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
దానిమ్మ	<p>దానిమ్మ *ໝາກພິລາ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
సపోటా	<p>సపోటా *ໝາກລະມຸດ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
కొబ్బరి	<p>కొబ్బరి *ໝາກພ້າວ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
బొప్పాయి	<p>బొప్పాయి *ໝາກຫຸ່ງ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
బంగాళదుంప	<p>బంగాళదుంప *ມັນຝະລັ່ງ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
నిమ్మ	<p>నిమ్మ *ໝາກນາວ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
сирпиёз	<p>сирпиёз *ຜັກທຽມ *ຄຳນາມ *(ກະລຸນາຊ່ອຍຂຽນການອອກສຽງ) *(ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
